"phase2a1_record_id","query_id","search_date","search_source","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_depth","full_text_access_status","evidence_location","proposed_corpus_record","raw_snapshot","notes"
"A1AC-0131","PHASE2A1-SEARCH-0010","2026-07-31","Crossref","A NONPARAMETRIC HELLINGER METRIC TEST FOR CONDITIONAL INDEPENDENCE","Liangjun Su; Halbert White","2008","10.1017/s0266466608080341","10.1017/s0266466608080341","A1AC-DUP-0116","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0010_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0132","PHASE2A1-SEARCH-0010","2026-07-31","Crossref","Balls","","","10.1007/978-1-84628-627-8_5","10.1007/978-1-84628-627-8_5","A1AC-DUP-0117","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0010_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0133","PHASE2A1-SEARCH-0010","2026-07-31","Crossref","Bootstrapping cointegration tests under structural co-breaks: A robust extended ECM test","Miguel A. Arranz; Alvaro Escribano","2006","10.1007/bf02595424","10.1007/bf02595424","A1AC-DUP-0118","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0010_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0134","PHASE2A1-SEARCH-0010","2026-07-31","Crossref","Radioactive marking of steel balls for grinding tests","G G Eichholz","1959","10.4095/299901","10.4095/299901","A1AC-DUP-0119","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0010_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0135","PHASE2A1-SEARCH-0010","2026-07-31","Crossref","Figure 4: Non-metric multidimensional scaling ordination (stress = 0.088) based on Hellinger transformed abundance of saproxylic Diptera species in decaying wood in southern Quebec.","","","10.7717/peerj.6027/fig-4","10.7717/peerj.6027/fig-4","A1AC-DUP-0120","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0010_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0136","PHASE2A1-SEARCH-0010","2026-07-31","Crossref","Robust tests for parity trees","S. Kundu; S.M. Reddy","","10.1109/test.1988.207852","10.1109/test.1988.207852","A1AC-DUP-0121","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0010_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0137","PHASE2A1-SEARCH-0010","2026-07-31","Crossref","More geometry of vector fields: metric balls and equivalent distances","","2022","10.1142/9789811261695_0009","10.1142/9789811261695_0009","A1AC-DUP-0122","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0010_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0138","PHASE2A1-SEARCH-0010","2026-07-31","Crossref","The Hellinger-Kakutani metric for pattern recognition","V.V. Anh; Q. Tieng; T.D. Bui; G. Chen","","10.1109/icip.1997.638800","10.1109/icip.1997.638800","A1AC-DUP-0123","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0010_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0139","PHASE2A1-SEARCH-0010","2026-07-31","Crossref","Asymptotic isoperimetry of balls in metric measured spaces","R. Tessera","2006","10.5565/publmat_50206_04","10.5565/publmat_50206_04","A1AC-DUP-0124","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0010_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0140","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Deep nonparametric regression on approximate manifolds: Nonasymptotic error bounds with polynomial prefactors","Yuling Jiao; Guohao Shen; Yuanyuan Lin; Jian Huang","2023","10.1214/23-aos2266","https://openalex.org/W4380490515","A1AC-DUP-0125","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0141","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","On combinatorial testing problems","Louigi Addario‐Berry; Nicolas Broutin; Luc Devroye; Gábor Lugosi","2010","10.1214/10-aos817","https://openalex.org/W2166043450","A1AC-DUP-0038","DUPLICATE","DUPLICATE_OF_A1AC-0039","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0142","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Least angle regression","Bradley Efron; Trevor Hastie; Iain M. Johnstone; Robert Tibshirani","2004","10.1214/009053604000000067","https://openalex.org/W2063978378","A1AC-DUP-0126","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0143","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Testing by Betting: A Strategy for Statistical and Scientific Communication","Glenn Shafer","2021","10.1111/rssa.12647","https://openalex.org/W3159808052","A1AC-DUP-0003","DUPLICATE","DUPLICATE_OF_A1AC-0003","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0144","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Noisy matrix decomposition via convex relaxation: Optimal rates in high dimensions","Alekh Agarwal; Sahand Negahban; Martin J. Wainwright","2012","10.1214/12-aos1000","https://openalex.org/W2154514661","A1AC-DUP-0005","DUPLICATE","DUPLICATE_OF_A1AC-0005","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0145","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Testing exchangeability: Fork-convexity, supermartingales and e-processes","Aaditya Ramdas; Johannes Ruf; Martin Larsson; Wouter M. Koolen","2021","10.1016/j.ijar.2021.06.017","https://openalex.org/W3175186327","A1AC-DUP-0010","DUPLICATE","DUPLICATE_OF_A1AC-0010","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0146","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Hypothesis testing with e-values","Aaditya Ramdas; Ruodu Wang","2024","10.48550/arxiv.2410.23614","https://openalex.org/W4404346919","A1AC-DUP-0012","DUPLICATE","DUPLICATE_OF_A1AC-0012","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0147","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","A strong converse bound for multiple hypothesis testing, with applications to high-dimensional estimation","Ramji Venkataramanan; Oliver Johnson","2018","10.1214/18-ejs1419","https://openalex.org/W2790620458","A1AC-DUP-0127","FULL_TEXT_INCLUDED","","LEVEL_1_LOAD_BEARING","AUTHOR_MANUSCRIPT_FULL_TEXT_INSPECTED","arxiv_1706.04410_source/revised_v5_arxiv.tex:180-269 (§2, Theorem thm:main and Eq. eq:main), 270-291 (§2.1 comparison with Birgé/Fano/Assouad), 735-799 (Fano recovery)","NEW_CORPUS_CANDIDATE","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Finite-sample Rényi-divergence lower bound on average error for finite M-ary hypotheses; supplies a converse after choosing a finite packing, not a constructive composite-vs-composite test."
"A1AC-0148","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Testing Identity of Structured Distributions","Ilias Diakonikolas; Daniel M. Kane; Vladimir Nikishkin","2014","10.1137/1.9781611973730.123","https://openalex.org/W1904943963","A1AC-DUP-0128","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0149","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Theoretical issues in deep networks","Tomaso Poggio; Andrzej Banburski; Qianli Liao","2020","10.1073/pnas.1907369117","https://openalex.org/W2995896684","A1AC-DUP-0129","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0150","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","One-Shot Yield-Cost Relations in General Quantum Resource Theories","Ryuji Takagi; Bartosz Regula; Mark M. Wilde","2022","10.1103/prxquantum.3.010348","https://openalex.org/W3202503876","A1AC-DUP-0130","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0151","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Hypothesis Test and Confidence Analysis with Wasserstein Distance on General Dimension","Masaaki Imaizumi; Hirofumi Ota; Takuo Hamaguchi","2019","10.48550/arxiv.1910.07773","https://openalex.org/W4288091625","A1AC-DUP-0131","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0152","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Information-Theoretic Generalization Bounds for Meta-Learning and Applications","Sharu Theresa Jose; Osvaldo Simeone","2021","10.3390/e23010126","https://openalex.org/W3023926204","A1AC-DUP-0132","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0153","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Discovering causal relations and equations from data","Gustau Camps‐Valls; Andreas Gerhardus; Urmi Ninad; Gherardo Varando; Georg Martius; Emili Balaguer‐Ballester; Ricardo Vinuesa; Emiliano Díaz; Laure Zanna; Jakob Runge","2023","10.1016/j.physrep.2023.10.005","https://openalex.org/W4388473546","A1AC-DUP-0133","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0154","PHASE2A1-SEARCH-0011","2026-07-31","OpenAlex","Effective Berry–Esseen and concentration bounds for Markov chains with a spectral gap","Benoît Kloeckner","2019","10.1214/18-aap1438","https://openalex.org/W2917290884","A1AC-DUP-0134","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0011_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0155","PHASE2A1-SEARCH-0012","2026-07-31","Crossref","Beyond Hypothesis Testing","Joseph Kadane","2016","10.3390/e18050199","10.3390/e18050199","A1AC-DUP-0135","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0012_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0156","PHASE2A1-SEARCH-0012","2026-07-31","Crossref","Privacy-Aware Distributed Hypothesis Testing","Sreejith Sreekumar; Asaf Cohen; Deniz Gündüz","2020","10.3390/e22060665","10.3390/e22060665","A1AC-DUP-0136","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0012_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0157","PHASE2A1-SEARCH-0012","2026-07-31","Crossref","Transfer Learning in Multiple Hypothesis Testing","Stefano Cabras; María Eugenia Castellanos Nueda","2024","10.3390/e26010049","10.3390/e26010049","A1AC-DUP-0137","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0012_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0158","PHASE2A1-SEARCH-0012","2026-07-31","Crossref","Universal Donsker Classes and Metric Entropy","R. M. Dudley","2010","10.1007/978-1-4419-5821-1_19","10.1007/978-1-4419-5821-1_19","A1AC-DUP-0138","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0012_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0159","PHASE2A1-SEARCH-0012","2026-07-31","Crossref","Universal Donsker Classes and Metric Entropy","R. M. Dudley","1987","10.1214/aop/1176991978","10.1214/aop/1176991978","A1AC-DUP-0139","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0012_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0160","PHASE2A1-SEARCH-0012","2026-07-31","Crossref","Testing the Isotropic Cauchy Hypothesis","Jihad Fahs; Ibrahim Abou-Faycal; Ibrahim Issa","2024","10.3390/e26121084","10.3390/e26121084","A1AC-DUP-0140","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0012_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0161","PHASE2A1-SEARCH-0012","2026-07-31","Crossref","Nonasymptotic Upper Bounds on Binary Single Deletion Codes via Mixed Integer Linear Programming","Albert No","2019","10.3390/e21121202","10.3390/e21121202","A1AC-DUP-0141","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0012_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0162","PHASE2A1-SEARCH-0012","2026-07-31","Crossref","Metric Entropy Conditions for Kernels, Schatten Classes and Eigenvalue Problems","Bernd Carl","2000","10.1007/978-1-4757-6048-4_37","10.1007/978-1-4757-6048-4_37","A1AC-DUP-0142","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0012_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0163","PHASE2A1-SEARCH-0012","2026-07-31","Crossref","Distributed Hypothesis Testing over a Noisy Channel: Error-Exponents Trade-Off","Sreejith Sreekumar; Deniz Gündüz","2023","10.3390/e25020304","10.3390/e25020304","A1AC-DUP-0143","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0012_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0164","PHASE2A1-SEARCH-0012","2026-07-31","Crossref","First- and Second-Order Hypothesis Testing for Mixed Memoryless Sources","Te Sun Han; Ryo Nomura","2018","10.3390/e20030174","10.3390/e20030174","A1AC-DUP-0144","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0012_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
