"workstream_record_id","query_id","search_source","search_date","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_level","final_corpus_id","raw_result_file","notes"
"C0216","PHASE2-SEARCH-0029","OpenAlex","2026-07-31","What Determines Giving to Hurricane Katrina Victims? Experimental Evidence on Racial Group Loyalty","Christina M. Fong; Erzo F.P. Luttmer","2009","10.1257/app.1.2.64","https://openalex.org/W1995092846","C-DUP-0200","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0217","PHASE2-SEARCH-0029","OpenAlex","2026-07-31","Providing Advice to Jobseekers at Low Cost: An Experimental Study on Online Advice","Michèle Bélot; Philipp Kircher; Paul J. Müller","2018","10.1093/restud/rdy059","https://openalex.org/W3123760190","C-DUP-0201","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0218","PHASE2-SEARCH-0029","OpenAlex","2026-07-31","Student Loan Nudges: Experimental Evidence on Borrowing and Educational Attainment","Benjamin Marx; Lesley J. Turner","2019","10.1257/pol.20180279","https://openalex.org/W2757083765","C-DUP-0202","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0219","PHASE2-SEARCH-0029","OpenAlex","2026-07-31","Review about the Permutation Approach in Hypothesis Testing","Stefano Bonnini; Getnet Melak Assegie; Kamila Trzcińska","2024","10.3390/math12172617","https://openalex.org/W4401807471","C-DUP-0203","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0220","PHASE2-SEARCH-0029","OpenAlex","2026-07-31","The Effects of Exposure to Better Neighborhoods on Children: New Evidence from the Moving to Opportunity Experiment","Raj Chetty; Nathaniel Hendren; Lawrence F. Katz","2016","10.1257/aer.20150572","https://openalex.org/W1484598383","C-DUP-0204","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0221","PHASE2-SEARCH-0029","OpenAlex","2026-07-31","Meta-analyses of experimental data in the animal sciences","N.R. St-Pierre","2007","10.1590/s1516-35982007001000031","https://openalex.org/W1976000782","C-DUP-0205","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0222","PHASE2-SEARCH-0029","OpenAlex","2026-07-31","Detecting Outliers in Non-IID Data: A Systematic Literature Review","Shafaq Siddiqi; Faiza Qureshi; Stefanie Lindstaedt; Roman Kern","2023","10.1109/access.2023.3294096","https://openalex.org/W4383750918","C-DUP-0206","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0223","PHASE2-SEARCH-0029","OpenAlex","2026-07-31","Bonferroni-Holm and permutation tests to compare health data: methodological and applicative issues","Massimiliano Giacalone; Agata Zirilli; Paolo Carmelo Cozzucoli; Angela Alibrandi","2018","10.1186/s12874-018-0540-8","https://openalex.org/W2884836906","C-DUP-0207","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0224","PHASE2-SEARCH-0029","OpenAlex","2026-07-31","Adaptive Radar Detection of Subspace-Based Distributed Target in Power Heterogeneous Clutter","Daipeng Xiao; Weijian Liu; Jun Liu; Lingyan Dai; Xueli Fang; Jianjun Ge","2024","10.1109/jsen.2024.3472040","https://openalex.org/W4403210109","C-DUP-0208","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0225","PHASE2-SEARCH-0029","OpenAlex","2026-07-31","Voting rules and endogenous trading institutions: An experimental study","Morten Søberg","2002","https://openalex.org/W1592599634","https://openalex.org/W1592599634","C-DUP-0209","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0226","PHASE2-SEARCH-0030","Crossref","2026-07-31","Nuisance Parameters","","2022","10.4135/9781071812082.n401","10.4135/9781071812082.n401","C-DUP-0210","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0227","PHASE2-SEARCH-0030","Crossref","2026-07-31","The ""Nuisance"" Of Discrimination","Xiaoqian Hu","2026","10.2139/ssrn.6963520","10.2139/ssrn.6963520","C-DUP-0211","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0228","PHASE2-SEARCH-0030","Crossref","2026-07-31","Model fitting in the presence of nuisance parameters","G. Jogesh Babu","2004","10.14236/ewic/ada-iii2004.16","10.14236/ewic/ada-iii2004.16","C-DUP-0212","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0229","PHASE2-SEARCH-0030","Crossref","2026-07-31","Optimal Experimental Design, Model Discrimination","Brecht M. R. Donckels","2013","10.1007/978-1-4419-9863-7_1228","10.1007/978-1-4419-9863-7_1228","C-DUP-0027","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0230","PHASE2-SEARCH-0030","Crossref","2026-07-31","Optimal Experimental Design for Model Discrimination","Jay I. Myung; Mark A. Pitt","2008","10.1037/e527312012-124","10.1037/e527312012-124","C-DUP-0026","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0231","PHASE2-SEARCH-0030","Crossref","2026-07-31","Nuisance parameters. Tests with invariant power functions","","2008","10.1090/mmono/020/04","10.1090/mmono/020/04","C-DUP-0213","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0232","PHASE2-SEARCH-0030","Crossref","2026-07-31","Research Strategies and the Control of Nuisance Variables","","2013","10.4135/9781483384733.n1","10.4135/9781483384733.n1","C-DUP-0214","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0233","PHASE2-SEARCH-0030","Crossref","2026-07-31","Adaptive optimal experimental design for model discrimination","Jay I. Myung; Daniel R. Cavagnaro; Mark A. Pitt","2010","10.1037/e520592012-108","10.1037/e520592012-108","C-DUP-0028","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0234","PHASE2-SEARCH-0030","Crossref","2026-07-31","A Simulation Study on the Interaction Effects of Underfactoring and Nuisance Parameters on Model Fit Indices","Melanie Viola Partsch; Philipp Sterner; David Goretzko","2024","10.31234/osf.io/qy2e3","10.31234/osf.io/qy2e3","C-DUP-0215","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0235","PHASE2-SEARCH-0030","Crossref","2026-07-31","Rank tests in heteroscedastic linear model with nuisance parameters","Jana Jurečková; Radim Navrátil","2013","10.1007/s00184-013-0447-7","10.1007/s00184-013-0447-7","C-DUP-0216","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0236","PHASE2-SEARCH-0030","Crossref","2026-07-31","On one twoepoch linear model with the nuisance parameters","Karel Hron","2008","10.2478/s12175-007-0059-7","10.2478/s12175-007-0059-7","C-DUP-0217","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0237","PHASE2-SEARCH-0030","Crossref","2026-07-31","Nuisance parameters","","2007","10.1017/cbo9780511619083.010","10.1017/cbo9780511619083.010","C-DUP-0218","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0238","PHASE2-SEARCH-0030","Crossref","2026-07-31","Insights from Interpretable Machine Learning into the Interplay of Model Misspecifications, Fit Indices, and Nuisance Parameters","Melanie Viola Partsch; Mirka Henninger; Carmen Ximénez; David Goretzko","2026","10.31234/osf.io/yfx6s_v1","10.31234/osf.io/yfx6s_v1","C-DUP-0219","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0239","PHASE2-SEARCH-0030","Crossref","2026-07-31","An optimal experimental design approach to model discrimination in dynamic biochemical systems","Dominik Skanda; Dirk Lebiedz","2010","10.1093/bioinformatics/btq074","10.1093/bioinformatics/btq074","C-DUP-0029","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0240","PHASE2-SEARCH-0030","Crossref","2026-07-31","Supplementary file 2. The species and visual system parameters used to model avian color discrimination.","","","10.7554/elife.15675.021","10.7554/elife.15675.021","C-DUP-0220","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0241","PHASE2-SEARCH-0030","Crossref","2026-07-31","Noncoherent Detection and Nuisance Parameters","","2009","10.1017/cbo9780511981234.028","10.1017/cbo9780511981234.028","C-DUP-0221","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0242","PHASE2-SEARCH-0030","Crossref","2026-07-31","Noncoherent Detection and Nuisance Parameters","","2017","10.1017/9781316822708.029","10.1017/9781316822708.029","C-DUP-0222","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0243","PHASE2-SEARCH-0030","Crossref","2026-07-31","Nuisance Parameters","","2004","10.4135/9781412950589.n640","10.4135/9781412950589.n640","C-DUP-0223","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0244","PHASE2-SEARCH-0030","Crossref","2026-07-31","Admissibility and linear sufficiency in linear model with nuisance parameters","Augustyn Markiewicz; Simo Puntanen","2009","10.1007/s00362-009-0256-2","10.1007/s00362-009-0256-2","C-DUP-0224","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0245","PHASE2-SEARCH-0030","Crossref","2026-07-31","Nuisance parameters","","2017","10.1201/9780203738665-7","10.1201/9780203738665-7","C-DUP-0225","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0246","PHASE2-SEARCH-0030","Crossref","2026-07-31","Large deviations in a linear model with nuisance parameters","A. V. Makshanov","1982","10.1007/bf01239998","10.1007/bf01239998","C-DUP-0226","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0247","PHASE2-SEARCH-0030","Crossref","2026-07-31","A Review of Experimental Design Procedures for Regression Model Discrimination","Peter D. H. Hill","1978","10.1080/00401706.1978.10489611","10.1080/00401706.1978.10489611","C-DUP-0227","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0248","PHASE2-SEARCH-0030","Crossref","2026-07-31","Sequential experimental design for model discrimination","Marcio Schwaab; José Luiz Monteiro; José Carlos Pinto","2008","10.1016/j.ces.2008.01.032","10.1016/j.ces.2008.01.032","C-DUP-0228","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0249","PHASE2-SEARCH-0030","Crossref","2026-07-31","Design the Photovoltaic Model from the Experimental Data and Define Its Parameters by the PSO Algorithm","","2023","10.59287/caar.86","10.59287/caar.86","C-DUP-0229","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
